"Data","hora","minuto","direcao","velocidade","TempAr","tempOrvalho","pressao"
"04/12/2007 ","07","00","170","02","24","21","1012"
"04/12/2007 ","08","00","140","05","24","21","1012"
"04/12/2007 ","09","00","120","04","24","21","1012"
"04/12/2007 ","10","00","070","02","26","21","1012"
"04/12/2007 ","11","00","030","03","27","22","1012"
"04/12/2007 ","12","00","030","04","27","21","1013"
"04/12/2007 ","13","00","140","07","29","22","1012"
"04/12/2007 ","14","00","180","05","29","22","1012"
"04/12/2007 ","15","00","130","09","30","22","1011"
"04/12/2007 ","16","00","140","13","30","23","1010"
"04/12/2007 ","17","00","150","16","30","22","1009"
"04/12/2007 ","18","00","150","14","29","22","1009"
"04/12/2007 ","19","00","160","12","27","22","1008"
"04/12/2007 ","20","00","150","13","27","22","1009"
"04/12/2007 ","21","00","170","08","26","22","1010"
"04/12/2007 ","22","00","160","09","26","23","1010"
"04/12/2007 ","23","00","110","11","26","22","1011"
"05/12/2007 ","00","00","110","09","26","22","1011"
"05/12/2007 ","01","00","090","05","25","22","1011"
"05/12/2007 ","02","00","140","03","25","22","1011"
"05/12/2007 ","03","00","120","03","24","22","1010"
"05/12/2007 ","04","00","120","03","24","22","1009"
"05/12/2007 ","05","00","130","02","24","22","1009"
"05/12/2007 ","06","00","000","00","24","22","1009"
"05/12/2007 ","07","00","000","00","24","22","1009"
"05/12/2007 ","08","00","000","00","24","22","1010"
"05/12/2007 ","09","00","000","00","25","23","1010"
"05/12/2007 ","10","00","000","00","27","23","1011"
"05/12/2007 ","11","00","320","03","29","23","1011"
"05/12/2007 ","12","00","020","05","30","21","1010"
"05/12/2007 ","13","00","010","04","33","22","1010"
"05/12/2007 ","14","00","130","08","33","22","1010"
"05/12/2007 ","15","00","140","12","32","23","1009"
"05/12/2007 ","16","00","130","15","30","23","1009"
"05/12/2007 ","17","00","130","13","31","23","1008"
"05/12/2007 ","18","00","140","15","30","23","1008"
"05/12/2007 ","19","00","130","15","29","23","1008"
"05/12/2007 ","20","00","130","14","29","22","1008"
"05/12/2007 ","21","00","170","08","28","22","1009"
"05/12/2007 ","22","00","180","05","28","21","1010"
"05/12/2007 ","23","00","140","04","28","21","1010"
"06/12/2007 ","00","00","000","00","27","21","1010"
"06/12/2007 ","01","00","000","00","27","22","1011"
"06/12/2007 ","02","00","000","00","27","23","1010"
"06/12/2007 ","03","00","000","00","27","23","1009"
"06/12/2007 ","04","00","000","00","26","23","1008"
"06/12/2007 ","05","00","000","00","26","23","1008"
"06/12/2007 ","06","00","000","00","26","23","1008"
"06/12/2007 ","07","00","030","02","26","23","1007"
"06/12/2007 ","08","00","070","04","25","23","1007"
"06/12/2007 ","09","00","100","03","26","23","1008"
"06/12/2007 ","10","00","060","03","28","23","1008"
"06/12/2007 ","11","00","000","00","30","24","1008"
"06/12/2007 ","12","00","290","04","32","24","1008"
"06/12/2007 ","13","00","290","06","34","22","1007"
"06/12/2007 ","14","00","260","08","35","21","1007"
"06/12/2007 ","15","00","340","09","37","20","1005"
"06/12/2007 ","16","00","330","07","38","21","1004"
"06/12/2007 ","17","00","150","09","34","23","1004"
"06/12/2007 ","18","00","130","14","31","22","1004"
"06/12/2007 ","19","00","110","05","30","22","1005"
"06/12/2007 ","20","00","360","05","29","23","1004"
"06/12/2007 ","21","00","110","06","30","23","1004"
"06/12/2007 ","22","00","060","03","28","23","1005"
"06/12/2007 ","23","00","080","02","28","24","1005"
"06/12/2007 ","23","35","250","10","28","24","1007"
"07/12/2007 ","00","00","240","15","26","23","1007"
"07/12/2007 ","01","00","250","11","25","22","1009"
"07/12/2007 ","02","00","320","03","25","22","1008"
"07/12/2007 ","03","00","080","04","24","23","1007"
"07/12/2007 ","04","00","000","00","24","23","1006"
"07/12/2007 ","05","00","000","00","25","23","1005"
"07/12/2007 ","06","00","000","00","24","23","1005"
"07/12/2007 ","07","00","210","03","24","23","1006"
"07/12/2007 ","08","00","260","06","25","22","1007"
"07/12/2007 ","09","00","270","06","25","23","1007"
"07/12/2007 ","10","00","300","04","26","23","1008"
"07/12/2007 ","11","00","330","05","26","23","1009"
"07/12/2007 ","12","00","260","05","26","22","1009"
"07/12/2007 ","13","00","220","06","27","23","1009"
"07/12/2007 ","14","00","250","07","27","22","1009"
"07/12/2007 ","15","00","210","08","27","22","1009"
"07/12/2007 ","16","00","130","05","27","22","1009"
"07/12/2007 ","17","00","230","07","28","22","1009"
"07/12/2007 ","18","00","240","09","25","22","1009"
"07/12/2007 ","18","40","250","08","24","22","1009"
"07/12/2007 ","19","00","190","05","23","22","1009"
"07/12/2007 ","20","00","140","08","23","22","1009"
"07/12/2007 ","21","00","140","08","23","22","1009"
"07/12/2007 ","22","00","140","05","23","22","1010"
"07/12/2007 ","22","23","130","05","23","22","1010"
"07/12/2007 ","23","00","120","05","23","22","1010"
"08/12/2007 ","00","00","110","03","23","22","1011"
"08/12/2007 ","01","00","150","02","23","22","1011"
"08/12/2007 ","02","00","000","00","23","22","1011"
"08/12/2007 ","03","00","000","00","23","22","1010"
"08/12/2007 ","04","00","000","00","24","22","1010"
"08/12/2007 ","05","00","000","00","23","22","1010"
"08/12/2007 ","06","00","000","00","24","22","1009"
"08/12/2007 ","07","00","150","02","24","22","1009"
"08/12/2007 ","08","00","140","03","24","22","1010"
"08/12/2007 ","09","00","090","04","24","22","1010"
"08/12/2007 ","10","00","060","03","25","23","1010"
"08/12/2007 ","11","00","030","06","25","23","1010"
"08/12/2007 ","12","00","030","04","28","23","1011"
"08/12/2007 ","13","00","120","05","28","22","1011"
"08/12/2007 ","14","00","040","03","28","23","1010"
"08/12/2007 ","15","00","150","08","29","23","1010"
"08/12/2007 ","16","00","150","12","30","23","1009"
"08/12/2007 ","17","00","150","10","30","23","1008"
"08/12/2007 ","18","00","080","13","30","24","1008"
"08/12/2007 ","19","00","060","11","30","24","1008"
"08/12/2007 ","20","00","080","10","28","24","1008"
"08/12/2007 ","21","00","090","09","28","24","1008"
"08/12/2007 ","22","00","110","10","28","23","1009"
"08/12/2007 ","23","00","100","11","27","23","1010"
"09/12/2007 ","00","00","120","08","26","23","1011"
"09/12/2007 ","01","00","110","06","26","23","1011"
"09/12/2007 ","02","00","130","04","26","23","1011"
"09/12/2007 ","03","00","140","05","26","23","1010"
"09/12/2007 ","04","00","160","04","25","23","1009"
"09/12/2007 ","05","00","090","05","25","23","1009"
"09/12/2007 ","06","00","120","05","25","23","1009"
"09/12/2007 ","07","00","150","04","24","23","1009"
"09/12/2007 ","08","00","120","03","24","23","1009"
"09/12/2007 ","09","00","140","03","25","23","1009"
"09/12/2007 ","10","00","150","03","25","24","1010"
"09/12/2007 ","11","00","000","00","28","24","1010"
"09/12/2007 ","12","00","070","05","29","25","1010"
"09/12/2007 ","13","00","020","05","31","24","1010"
"09/12/2007 ","14","00","030","06","32","23","1010"
"09/12/2007 ","15","00","040","03","33","24","1010"
"09/12/2007 ","16","00","130","08","33","23","1009"
"09/12/2007 ","17","00","140","09","33","23","1008"
"09/12/2007 ","18","00","140","09","32","24","1008"
"09/12/2007 ","19","00","140","12","31","23","1007"
"09/12/2007 ","20","00","140","11","30","24","1008"
"09/12/2007 ","21","00","110","13","28","23","1009"
"09/12/2007 ","22","00","150","07","27","24","1010"
"09/12/2007 ","23","00","160","03","27","24","1010"
"10/12/2007 ","00","00","300","03","27","23","1011"
"10/12/2007 ","01","00","310","03","27","23","1011"
"10/12/2007 ","02","00","320","03","27","23","1011"
"10/12/2007 ","03","00","280","06","27","23","1011"
"10/12/2007 ","04","00","280","07","27","23","1011"
"10/12/2007 ","05","00","300","06","26","23","1011"
"10/12/2007 ","06","00","260","06","26","23","1011"
"10/12/2007 ","07","00","220","06","26","23","1011"
"10/12/2007 ","08","00","300","03","26","23","1011"
"10/12/2007 ","09","00","340","02","27","23","1011"
"10/12/2007 ","09","25","010","02","27","24","1012"
"10/12/2007 ","10","00","050","03","27","24","1012"
"10/12/2007 ","11","00","060","04","28","24","1013"
"10/12/2007 ","12","00","070","03","30","24","1013"
"10/12/2007 ","13","00","030","02","31","24","1013"
"10/12/2007 ","14","00","030","03","32","25","1012"
"10/12/2007 ","15","00","170","07","34","23","1011"
"10/12/2007 ","16","00","140","11","33","24","1011"
"10/12/2007 ","17","00","140","17","32","24","1010"
"10/12/2007 ","18","00","150","17","32","24","1010"
"10/12/2007 ","19","00","160","14","33","24","1009"
"10/12/2007 ","19","40","150","15","33","24","1009"
"10/12/2007 ","20","00","160","15","33","23","1009"
"10/12/2007 ","21","00","060","05","32","19","1009"
"10/12/2007 ","22","00","090","03","29","22","1009"
"10/12/2007 ","23","00","020","03","29","22","1010"
"11/12/2007 ","00","00","130","05","29","23","1011"
"11/12/2007 ","01","00","080","05","27","23","1011"
"11/12/2007 ","02","00","000","00","27","24","1011"
"11/12/2007 ","03","00","000","00","26","24","1011"
"11/12/2007 ","04","00","100","04","26","23","1011"
"11/12/2007 ","05","00","120","02","26","23","1010"
"11/12/2007 ","06","00","130","03","25","23","1010"
"11/12/2007 ","07","00","120","03","25","22","1010"
"11/12/2007 ","08","00","220","04","26","22","1010"
"11/12/2007 ","09","00","000","00","29","24","1011"
"11/12/2007 ","10","00","320","07","30","22","1012"
"11/12/2007 ","11","00","320","08","33","18","1012"
"11/12/2007 ","12","00","350","10","34","17","1011"
"11/12/2007 ","13","00","350","13","35","19","1011"
"11/12/2007 ","14","00","340","15","35","19","1010"
"11/12/2007 ","15","00","350","13","36","19","1010"
"11/12/2007 ","16","00","340","14","37","18","1009"
"11/12/2007 ","17","00","360","09","38","21","1008"
"11/12/2007 ","18","00","010","08","38","19","1007"
"11/12/2007 ","19","00","110","08","35","19","1007"
"11/12/2007 ","20","00","180","12","32","20","1007"
"11/12/2007 ","21","00","160","12","31","19","1007"
"11/12/2007 ","22","00","260","07","30","21","1009"
"11/12/2007 ","23","00","280","06","29","21","1009"
"12/12/2007 ","00","00","260","07","29","20","1010"
"12/12/2007 ","01","00","280","09","29","21","1010"
"12/12/2007 ","02","00","260","08","28","21","1010"
"12/12/2007 ","03","00","290","07","28","21","1010"
"12/12/2007 ","04","00","300","02","27","21","1009"
"12/12/2007 ","05","00","260","04","27","21","1008"
"12/12/2007 ","06","00","260","02","27","21","1008"
"12/12/2007 ","07","00","350","03","26","22","1008"
"12/12/2007 ","08","00","000","00","26","22","1008"
"12/12/2007 ","09","00","070","05","27","23","1008"
"12/12/2007 ","10","00","050","05","28","23","1010"
"12/12/2007 ","11","00","000","00","30","21","1010"
"12/12/2007 ","12","00","020","04","32","22","1010"
"12/12/2007 ","13","00","130","09","34","22","1010"
"12/12/2007 ","14","00","280","07","34","23","1009"
"12/12/2007 ","15","00","250","07","33","23","1009"
"12/12/2007 ","16","00","170","14","34","23","1009"
"12/12/2007 ","17","35","100","12","28","23","1009"
"12/12/2007 ","17","45","260","21","25","24","1009"
"12/12/2007 ","18","00","190","09","24","23","1009"
"12/12/2007 ","18","35","190","09","25","24","1009"
"12/12/2007 ","19","00","120","06","26","25","1009"
"12/12/2007 ","20","00","130","08","27","24","1009"
"12/12/2007 ","21","00","150","12","27","24","1010"
"12/12/2007 ","21","37","150","14","26","23","1009"
"12/12/2007 ","22","00","250","20","23","21","1012"
"12/12/2007 ","22","15","240","23","22","21","1012"
"12/12/2007 ","23","00","250","06","22","21","1013"
"13/12/2007 ","00","00","260","13","22","20","1014"
"13/12/2007 ","01","00","300","06","22","20","1015"
"13/12/2007 ","02","00","340","06","22","20","1015"
"13/12/2007 ","03","00","300","04","22","20","1014"
"13/12/2007 ","04","00","300","03","22","20","1013"
"13/12/2007 ","05","00","320","02","22","20","1012"
"13/12/2007 ","06","00","310","06","22","20","1013"
"13/12/2007 ","07","00","320","06","22","20","1013"
"13/12/2007 ","08","00","320","05","22","20","1013"
"13/12/2007 ","09","00","310","04","22","21","1013"
"13/12/2007 ","10","00","280","03","23","22","1014"
"13/12/2007 ","11","00","160","08","23","22","1014"
"13/12/2007 ","12","00","160","13","24","22","1014"
"13/12/2007 ","13","00","160","08","24","22","1015"
"13/12/2007 ","14","00","160","07","24","22","1015"
"13/12/2007 ","15","00","170","13","24","22","1014"
"13/12/2007 ","16","00","160","11","24","22","1014"
"13/12/2007 ","17","00","160","09","23","22","1014"
"13/12/2007 ","18","00","150","08","23","22","1013"
"13/12/2007 ","19","00","170","10","23","21","1013"
"13/12/2007 ","20","00","160","12","23","22","1013"
"13/12/2007 ","21","00","160","11","22","21","1013"
"13/12/2007 ","22","00","170","04","22","21","1013"
"13/12/2007 ","23","00","170","07","23","21","1014"
"14/12/2007 ","00","00","200","05","23","21","1014"
"14/12/2007 ","01","00","240","07","23","22","1014"
"14/12/2007 ","02","00","170","04","23","21","1014"
"14/12/2007 ","03","00","180","03","23","21","1013"
"14/12/2007 ","04","00","170","02","22","21","1013"
"14/12/2007 ","05","00","200","03","22","21","1012"
"14/12/2007 ","06","00","160","05","22","21","1012"
"14/12/2007 ","07","00","170","04","22","21","1011"
"14/12/2007 ","08","00","160","04","22","21","1011"
"14/12/2007 ","09","00","190","02","22","21","1012"
"14/12/2007 ","10","00","150","08","22","21","1012"
"14/12/2007 ","11","00","160","08","22","21","1013"
"14/12/2007 ","12","00","170","07","23","22","1013"
"14/12/2007 ","13","00","190","05","23","22","1013"
"14/12/2007 ","14","00","150","07","24","22","1013"
"14/12/2007 ","15","00","160","07","24","22","1013"
"14/12/2007 ","16","00","000","00","25","23","1012"
"14/12/2007 ","17","00","150","06","26","21","1011"
"14/12/2007 ","18","00","320","04","25","23","1011"
"14/12/2007 ","19","00","290","09","24","22","1010"
"14/12/2007 ","20","00","240","07","24","22","1010"
"14/12/2007 ","21","00","100","05","24","22","1010"
"14/12/2007 ","22","00","280","06","22","21","1011"
"14/12/2007 ","23","00","290","07","23","22","1012"
"15/12/2007 ","00","00","290","08","22","21","1012"
"15/12/2007 ","01","00","320","06","22","21","1012"
"15/12/2007 ","02","00","290","07","22","21","1012"
"15/12/2007 ","03","00","290","05","22","21","1012"
"15/12/2007 ","04","00","310","07","22","21","1011"
"15/12/2007 ","05","00","330","04","22","21","1010"
"15/12/2007 ","06","00","300","05","22","21","1010"
"15/12/2007 ","07","00","300","04","22","21","1010"
"15/12/2007 ","08","00","290","03","22","21","1010"
"15/12/2007 ","09","00","000","00","22","21","1010"
"15/12/2007 ","10","00","320","03","23","22","1011"
"15/12/2007 ","11","00","000","00","25","22","1011"
"15/12/2007 ","12","00","050","06","26","22","1011"
"15/12/2007 ","13","00","000","00","27","22","1011"
"15/12/2007 ","14","00","010","03","27","22","1010"
"15/12/2007 ","15","00","150","07","29","21","1010"
"15/12/2007 ","16","00","130","08","29","21","1009"
"15/12/2007 ","17","00","140","12","29","22","1009"
"15/12/2007 ","18","00","140","15","28","21","1008"
"15/12/2007 ","19","00","130","12","28","20","1008"
"15/12/2007 ","20","00","140","12","26","21","1008"
"15/12/2007 ","21","00","140","12","26","21","1009"
"15/12/2007 ","22","00","150","11","25","21","1009"
"15/12/2007 ","23","00","140","07","25","21","1010"
"16/12/2007 ","00","00","140","06","25","21","1010"
"16/12/2007 ","01","00","110","05","24","21","1011"
"16/12/2007 ","02","00","130","04","24","21","1011"
"16/12/2007 ","03","00","000","00","23","21","1010"
"16/12/2007 ","04","00","140","02","23","20","1009"
"16/12/2007 ","05","00","000","00","23","21","1009"
"16/12/2007 ","06","00","000","00","22","21","1008"
"16/12/2007 ","07","00","000","00","22","21","1009"
"16/12/2007 ","08","00","000","00","22","21","1009"
"16/12/2007 ","09","00","360","01","23","21","1010"
"16/12/2007 ","10","00","340","02","24","22","1010"
"16/12/2007 ","11","00","050","02","24","21","1010"
"16/12/2007 ","12","00","080","02","27","21","1010"
"16/12/2007 ","13","00","360","03","26","21","1010"
"16/12/2007 ","14","00","330","02","29","22","1010"
"16/12/2007 ","15","00","120","06","30","21","1010"
"16/12/2007 ","16","00","130","10","30","22","1009"
"16/12/2007 ","17","00","130","15","29","22","1009"
"16/12/2007 ","18","00","140","15","29","21","1009"
"16/12/2007 ","19","00","150","14","28","21","1009"
"16/12/2007 ","20","00","140","15","27","20","1009"
"16/12/2007 ","21","00","150","13","26","21","1010"
"16/12/2007 ","22","00","140","10","25","21","1011"
"16/12/2007 ","23","00","120","09","25","21","1011"
"17/12/2007 ","00","00","120","05","25","21","1012"
"17/12/2007 ","01","00","120","06","24","21","1012"
"17/12/2007 ","02","00","130","05","24","21","1012"
"17/12/2007 ","03","00","130","06","23","21","1012"
"17/12/2007 ","04","00","130","07","23","20","1011"
"17/12/2007 ","05","00","150","05","23","20","1011"
"17/12/2007 ","06","00","140","05","23","20","1011"
"17/12/2007 ","07","00","000","00","22","21","1011"
"17/12/2007 ","08","00","000","00","22","21","1011"
"17/12/2007 ","09","00","000","00","23","21","1012"
"17/12/2007 ","10","00","330","04","25","22","1013"
"17/12/2007 ","11","00","000","00","26","21","1013"
"17/12/2007 ","12","00","130","05","29","20","1013"
"17/12/2007 ","13","00","160","06","29","19","1013"
"17/12/2007 ","14","00","140","12","29","19","1013"
"17/12/2007 ","15","00","150","12","28","22","1013"
"17/12/2007 ","16","00","140","16","29","21","1012"
"17/12/2007 ","17","00","140","16","29","21","1012"
"17/12/2007 ","18","00","140","14","29","21","1012"
"17/12/2007 ","19","00","140","14","28","20","1012"
"17/12/2007 ","20","00","140","12","27","19","1012"
"17/12/2007 ","21","00","150","10","26","19","1013"
"17/12/2007 ","22","00","150","09","25","19","1013"
"17/12/2007 ","23","00","150","09","25","19","1013"
"18/12/2007 ","00","00","150","07","25","19","1014"
"18/12/2007 ","01","00","150","08","25","19","1014"
"18/12/2007 ","02","00","110","06","24","19","1014"
"18/12/2007 ","03","00","090","04","24","19","1014"
"18/12/2007 ","04","00","120","04","23","19","1014"
"18/12/2007 ","05","00","120","02","23","19","1013"
"18/12/2007 ","06","00","120","03","23","19","1013"
"18/12/2007 ","07","00","000","00","23","19","1013"
"18/12/2007 ","08","00","000","00","22","19","1013"
"18/12/2007 ","09","00","000","00","24","20","1014"
"18/12/2007 ","10","00","000","00","26","19","1014"
"18/12/2007 ","11","00","350","04","26","19","1014"
"18/12/2007 ","12","00","040","04","27","20","1014"
"18/12/2007 ","13","00","050","05","28","18","1014"
"18/12/2007 ","14","00","140","07","29","19","1014"
"18/12/2007 ","15","00","160","11","29","18","1013"
"18/12/2007 ","16","00","150","13","29","19","1013"
"18/12/2007 ","17","00","150","14","29","20","1012"
"18/12/2007 ","18","00","150","15","28","21","1012"
"18/12/2007 ","19","00","140","15","27","20","1011"
"18/12/2007 ","20","00","150","12","27","20","1011"
"18/12/2007 ","21","00","160","12","26","19","1011"
"18/12/2007 ","22","00","150","08","25","20","1011"
"18/12/2007 ","23","00","130","07","25","20","1012"
"19/12/2007 ","00","00","130","07","25","20","1012"
"19/12/2007 ","01","00","110","07","25","20","1012"
"19/12/2007 ","02","00","120","09","25","20","1012"
"19/12/2007 ","03","00","130","07","24","20","1012"
"19/12/2007 ","04","00","110","06","24","20","1011"
"19/12/2007 ","05","00","130","05","23","20","1010"
"19/12/2007 ","06","00","110","04","23","20","1010"
"19/12/2007 ","07","00","140","03","23","20","1009"
"19/12/2007 ","08","00","000","00","23","20","1010"
"19/12/2007 ","09","00","050","03","23","21","1009"
"19/12/2007 ","10","00","330","03","25","21","1010"
"19/12/2007 ","11","00","000","00","28","21","1010"
"19/12/2007 ","12","00","010","05","27","20","1010"
"19/12/2007 ","13","00","120","03","27","20","1010"
"19/12/2007 ","14","00","040","04","27","21","1009"
"19/12/2007 ","15","00","090","04","28","20","1009"
"19/12/2007 ","16","00","130","10","28","21","1007"
"19/12/2007 ","17","00","130","09","28","21","1007"
"19/12/2007 ","18","00","130","08","28","21","1005"
"19/12/2007 ","19","00","140","04","27","22","1005"
"19/12/2007 ","20","00","130","04","26","22","1006"
"19/12/2007 ","21","00","140","03","25","23","1006"
"19/12/2007 ","22","00","120","04","25","23","1005"
"19/12/2007 ","23","00","000","00","25","23","1006"
"20/12/2007 ","00","00","300","04","25","23","1006"
"20/12/2007 ","01","00","290","14","24","22","1007"
"20/12/2007 ","01","15","260","14","23","22","1007"
"20/12/2007 ","02","00","310","13","22","21","1007"
"20/12/2007 ","02","15","300","13","22","21","1007"
"20/12/2007 ","03","00","290","06","23","22","1006"
"20/12/2007 ","04","00","290","09","23","22","1006"
"20/12/2007 ","05","00","280","11","23","21","1006"
"20/12/2007 ","06","00","280","09","23","21","1005"
"20/12/2007 ","07","00","290","10","23","21","1005"
"20/12/2007 ","08","00","290","10","23","21","1006"
"20/12/2007 ","09","00","240","11","24","21","1007"
"20/12/2007 ","10","00","290","08","23","21","1008"
"20/12/2007 ","11","00","270","09","25","22","1008"
"20/12/2007 ","12","00","300","08","25","22","1008"
"20/12/2007 ","13","00","250","07","25","22","1009"
"20/12/2007 ","14","00","240","09","26","22","1009"
"20/12/2007 ","15","00","250","10","26","22","1009"
"20/12/2007 ","16","00","250","11","25","21","1009"
"20/12/2007 ","17","00","250","10","25","22","1009"
"20/12/2007 ","18","00","240","09","25","21","1008"
"20/12/2007 ","19","00","240","10","25","21","1008"
"20/12/2007 ","20","00","220","09","25","21","1008"
"20/12/2007 ","21","00","260","09","25","21","1009"
"20/12/2007 ","22","00","270","07","24","21","1010"
"20/12/2007 ","23","00","360","07","23","21","1010"
"21/12/2007 ","00","00","350","05","23","21","1010"
"21/12/2007 ","01","00","040","02","23","21","1010"
"21/12/2007 ","02","00","050","02","23","21","1011"
"21/12/2007 ","03","00","320","05","22","21","1011"
"21/12/2007 ","04","00","040","01","22","21","1010"
"21/12/2007 ","05","00","310","03","22","21","1009"
"21/12/2007 ","06","00","030","03","22","20","1008"
"21/12/2007 ","07","00","050","03","22","21","1008"
"21/12/2007 ","08","00","000","00","23","21","1009"
"21/12/2007 ","09","00","000","00","23","21","1010"
"21/12/2007 ","10","00","000","00","23","21","1010"
"21/12/2007 ","11","00","110","04","24","21","1010"
"21/12/2007 ","12","00","320","03","24","21","1011"
"21/12/2007 ","13","00","040","03","25","22","1011"
"21/12/2007 ","14","00","350","03","25","22","1011"
"21/12/2007 ","15","00","140","03","26","22","1010"
"21/12/2007 ","16","00","020","02","26","21","1010"
"21/12/2007 ","17","00","090","02","27","22","1009"
"21/12/2007 ","18","00","140","06","27","22","1009"
"21/12/2007 ","19","00","140","08","26","21","1009"
"21/12/2007 ","20","00","120","06","25","22","1009"
"21/12/2007 ","21","00","160","04","25","22","1010"
"21/12/2007 ","22","00","150","02","25","22","1010"
"21/12/2007 ","23","00","120","02","25","22","1011"
"22/12/2007 ","00","00","290","03","25","22","1012"
"22/12/2007 ","01","00","270","05","25","22","1012"
"22/12/2007 ","02","00","280","05","24","22","1012"
"22/12/2007 ","03","00","260","02","24","22","1011"
"22/12/2007 ","04","00","280","04","24","22","1011"
"22/12/2007 ","05","00","280","03","24","21","1010"
"22/12/2007 ","06","00","290","03","23","21","1009"
"22/12/2007 ","07","00","300","03","24","22","1010"
"22/12/2007 ","08","00","100","02","24","22","1010"
"22/12/2007 ","09","00","200","04","24","21","1011"
"22/12/2007 ","10","00","060","02","24","22","1012"
"22/12/2007 ","11","00","030","02","25","23","1012"
"22/12/2007 ","12","00","050","02","27","23","1013"
"22/12/2007 ","13","00","060","03","26","23","1013"
"22/12/2007 ","14","00","130","06","26","22","1013"
"22/12/2007 ","15","00","140","05","28","22","1012"
"22/12/2007 ","16","00","140","06","30","22","1012"
"22/12/2007 ","17","00","140","08","28","22","1011"
"22/12/2007 ","18","00","140","10","26","22","1011"
"22/12/2007 ","19","00","190","08","24","22","1011"
"22/12/2007 ","20","00","190","06","24","22","1012"
"22/12/2007 ","21","00","150","03","24","22","1012"
"22/12/2007 ","22","00","210","04","24","22","1013"
"22/12/2007 ","23","00","110","03","24","22","1013"
"23/12/2007 ","00","00","000","00","24","22","1014"
"23/12/2007 ","01","00","280","04","24","22","1014"
"23/12/2007 ","02","00","270","02","23","22","1014"
"23/12/2007 ","03","00","270","03","23","22","1013"
"23/12/2007 ","04","00","000","00","23","22","1013"
"23/12/2007 ","05","00","000","00","23","22","1012"
"23/12/2007 ","06","00","000","00","23","22","1011"
"23/12/2007 ","07","00","000","00","23","22","1011"
"23/12/2007 ","08","00","000","00","23","22","1012"
"23/12/2007 ","09","00","080","05","23","22","1012"
"23/12/2007 ","10","00","090","05","24","22","1013"
"23/12/2007 ","11","00","080","05","24","22","1013"
"23/12/2007 ","12","00","060","03","25","22","1014"
"23/12/2007 ","13","00","000","00","26","22","1014"
"23/12/2007 ","14","00","000","00","27","22","1014"
"23/12/2007 ","14","25","000","00","29","22","1013"
"23/12/2007 ","15","00","030","04","29","24","1013"
"23/12/2007 ","16","00","150","03","30","22","1013"
"23/12/2007 ","17","00","150","11","28","21","1013"
"23/12/2007 ","18","00","210","06","27","22","1012"
"23/12/2007 ","18","30","130","07","25","23","1013"
"23/12/2007 ","19","00","130","06","24","23","1013"
"23/12/2007 ","20","00","240","03","23","22","1014"
"23/12/2007 ","21","00","290","05","22","21","1015"
"23/12/2007 ","22","00","350","09","22","21","1015"
"23/12/2007 ","23","00","030","07","22","21","1015"
"24/12/2007 ","00","00","000","00","22","21","1015"
"24/12/2007 ","01","00","080","04","22","21","1016"
"24/12/2007 ","02","00","110","04","22","21","1016"
"24/12/2007 ","03","00","190","02","22","21","1015"
"24/12/2007 ","04","00","230","05","23","21","1014"
"24/12/2007 ","05","00","220","02","22","21","1014"
"24/12/2007 ","06","00","340","06","22","21","1013"
"24/12/2007 ","07","00","310","02","22","21","1013"
"24/12/2007 ","08","00","290","05","22","20","1014"
"24/12/2007 ","09","00","300","04","22","21","1015"
"24/12/2007 ","10","00","010","02","24","21","1015"
"24/12/2007 ","11","00","000","00","25","21","1015"
"24/12/2007 ","12","00","000","00","27","22","1015"
"24/12/2007 ","13","00","030","05","27","22","1015"
"24/12/2007 ","14","00","060","05","27","22","1015"
"24/12/2007 ","15","00","070","05","28","22","1015"
"24/12/2007 ","16","00","070","06","28","22","1014"
"24/12/2007 ","17","00","160","06","28","23","1013"
"24/12/2007 ","18","00","080","05","27","23","1013"
"24/12/2007 ","19","00","180","05","28","23","1013"
"24/12/2007 ","20","00","120","03","28","23","1013"
"24/12/2007 ","21","00","180","03","27","23","1013"
"24/12/2007 ","22","00","280","05","26","23","1013"
"24/12/2007 ","23","00","320","06","26","23","1014"
"25/12/2007 ","00","00","000","00","25","23","1013"
"25/12/2007 ","01","00","300","02","25","23","1014"
"25/12/2007 ","02","00","260","03","25","23","1014"
"25/12/2007 ","03","00","000","00","24","22","1013"
"25/12/2007 ","04","00","000","00","24","23","1013"
"25/12/2007 ","05","00","110","03","23","21","1013"
"25/12/2007 ","06","00","090","03","23","21","1012"
"25/12/2007 ","07","00","130","04","23","21","1012"
"25/12/2007 ","08","00","100","05","22","20","1013"
"25/12/2007 ","09","00","170","04","23","21","1013"
"25/12/2007 ","10","00","090","04","25","21","1014"
"25/12/2007 ","11","00","060","04","25","21","1014"
"25/12/2007 ","12","00","350","02","27","22","1014"
"25/12/2007 ","13","00","330","03","27","22","1014"
"25/12/2007 ","14","00","350","02","29","23","1014"
"25/12/2007 ","15","00","000","00","31","22","1013"
"25/12/2007 ","16","00","160","05","31","21","1013"
"25/12/2007 ","17","00","180","08","32","22","1012"
"25/12/2007 ","18","00","140","08","31","21","1012"
"25/12/2007 ","19","00","140","08","31","22","1011"
"25/12/2007 ","20","00","130","07","31","22","1011"
"25/12/2007 ","21","00","120","05","30","23","1011"
"25/12/2007 ","22","00","110","07","28","22","1012"
"25/12/2007 ","23","00","110","07","27","22","1012"
"26/12/2007 ","00","00","100","06","27","22","1013"
"26/12/2007 ","01","00","110","08","26","21","1014"
"26/12/2007 ","02","00","100","08","25","21","1014"
